RPTID,NAME,DATETIME_OF_INCIDENT,STATE,COUNTY,CITY,OFFSHORE,LAT_LONG_OFFSHORE,SYSTEM_INVOLVED,ITEM_INVOLVED,INSTALLATION_YEAR,CAUSE,CAUSE_DETAILS,PRPTY,COMM,TOTAL_BBLS,IGNITE_IND,EXPLODE_IND,PIPE_DIAMETER,MAX_OP_PRESSURE,PRESSURE_AT_TIME_INCIDENT,INCIDENT_AREA_TYPE,AREA_OF_CORROSION,CAUSE_OUTSIDE_FORCE,PREVENTATIVE,FATALITIES
19870131,YELLOWSTONE PIPELINE CO,19870703,MT,SANDERS, ,No, ,LINE PIPE,LONGITUDINAL WELD,1954,FAILED PIPE, ,5000,DIESEL FUEL,3862,No,No,10,0,0,BELOW GROUND,NO DATA,NO DATA,Null,0
19870132,TEXACO INC,19870530,OK,COTTON, ,No, ,LINE PIPE,PIPE,1949,OUTSIDE FORCE DAMAGE,WASHOUT,349487,CRUDE OIL,19150,No,No,24,1050,660,BELOW GROUND,NO DATA,WASHOUT,Yes,0
19870133,ARCO PIPE LINE CO,19870613,TX,GAINES, ,No, ,LINE PIPE,PIPE,0,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,3000,CRUDE OIL,150,No,No,6,664,74,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870134,AMOCO PIPELINE CO,19870622,TX,GALVESTON, ,No, ,LINE PIPE,PIPE,0,CORROSION,"CORROSION, EXTERNAL",500,CRUDE OIL,25,No,No,10,200,175,ABOVE GROUND,EXTERNAL,NO DATA,Null,0
19870135,SHELL OIL CO,19870616,MA,MIDDLESEX,WAYLAND,No, ,LINE PIPE,PIPE,1940,OTHER,DAMAGE BY OTHERS,0,GASOLINE,35,No,No,6,1200,350,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870136,LAKEHEAD PIPE LINE CO INC,19870527,WI,COLUMBIA, ,No, ,PUMPING STATION,BOLTED FITTING,1971,OTHER,FAILURE OF FLEXITALLIC,345000,CRUDE OIL,3150,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870137,MOBIL OIL CORP - WEST COAST PIPELINES,19870608,CA,KERN,LEBEC,No, ,LINE PIPE,PIPE,1971,CORROSION,"CORROSION, EXTERNAL",650000,CRUDE OIL,2500,No,No,12,1250,1100,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870138,PLANTATION PIPE LINE CO,19870523,LA,EAST BATON ROUGE, ,No, ,TANK FARM,VALVE,1986,INCORRECT OPERATION BY OPERATOR PERSONNEL,"1"" DRAIN VALVE LEFT OPEN.",65000,TURBINE FUEL,300,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870139,WYCO PIPE LINE CO,19870508,WY,NATRONA,CASPER,No, ,LINE PIPE,PIPE,1965,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,75000,GASOLINE,100,No,No,8,1000,300,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,No,0
19870140,DOME PIPELINE CORP,19870714,MN,TRAVERSE, ,No, ,PUMPING STATION,VALVE,1978,OTHER,INCORRECT MAINTENANCE PRO,0,L. P. G.,,Yes,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870141,TEXAS EASTERN PRODUCT PIPELINE CO,19870512,LA,BIENVILLE,CASTOR,No, ,PUMPING STATION,OTHER,1980,OTHER,GASKET FAILED,3500,FUEL OIL,930,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870143,TEXAS EASTERN PRODUCT PIPELINE CO,19870629,AR,LAWRENCE, ,No, ,PUMPING STATION,OTHER,1980,OTHER,"3/4"" PIPE NIPPLE, ON MAIN",3700,FUEL OIL,645,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870144,EXXON PIPELINE CO,19870613,TX,FREESTONE,FAIRFIELD,No, ,LINE PIPE,PIPE,1936,CORROSION,"CORROSION, EXTERNAL",9000,CRUDE OIL,80,No,No,8,640,20,ABOVE GROUND,EXTERNAL,NO DATA,Null,0
19870145,EXXON PIPELINE CO,19870519,TX,MONTGOMERY, ,No, ,LINE PIPE,VALVE,1969,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,750,L. P. G.,45,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870146,COLONIAL PIPELINE CO,19870521,NC,MECKLENBURG,CHARLOTTE,No, ,NO DATA,NO DATA,1963,CORROSION,"CORROSION, EXTERNAL",2000,GASOLINE,5770,No,No,0,0,0,NO DATA,EXTERNAL,NO DATA,Null,0
19870147,COLONIAL PIPELINE CO,19870611,VA,FAIRFAX, ,No, ,LINE PIPE,PIPE,1963,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,0,GASOLINE,370,No,No,32,657,190,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870148,MID - AMERICA PIPELINE CO (MAPCO),19870629,CO,GARFIELD, ,No, ,LINE PIPE,NO DATA,1981,OUTSIDE FORCE DAMAGE, ,505,NATURAL GAS LIQUID,10000,No,No,10,1650,810,BELOW GROUND,NO DATA,NO DATA,Null,0
19870149,MID - AMERICA PIPELINE CO (MAPCO),19870626,IA,CEDAR,ROCHESTER,No, ,LINE PIPE,NO DATA,0,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,384,L. P. G.,10,No,No,8,1504,170,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Null,1
19870150,MID - AMERICA PIPELINE CO (MAPCO),19870711,TX,KENT, ,No, ,LINE PIPE,PIPE,1973,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,3402,NATURAL GAS LIQUID,167,No,No,4,1400,672,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870151,CHEVRON PIPELINE CO,19870709,TX,TYLER, ,No, ,LINE PIPE,PIPE,1945,CORROSION,"CORROSION, EXTERNAL",8000,GASOLINE,30,No,No,12,650,260,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870152,CHEVRON PIPELINE CO,19870527,TX,JEFFERSON, ,No, ,LINE PIPE,PIPE,1948,CORROSION,"CORROSION, EXTERNAL",0,CRUDE OIL,6,No,No,10,0,450,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870153,CHEVRON PIPELINE CO,19870723,TX,JEFFERSON,BEAUMONT,No, ,TANK FARM,TANK,1962,OTHER,UNKNOWN;CRACK AT BOTTOM,2500,CRUDE OIL,100,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870154,AMOCO PIPELINE CO,19870623,WY,PARK, ,No, ,PUMPING STATION,TANK,1944,OTHER,TANK EQUIP MALFUNCTIONED,2800,CRUDE OIL,2300,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870155,AMOCO PIPELINE CO,19870530,OK,LOVE, ,No, ,LINE PIPE,NO DATA,1965,OTHER,PIPE BROKEN BY FLOOD,10000,CONDENSATE - WATER,1500,No,No,8,1400,300,BELOW GROUND,NO DATA,NO DATA,Null,0
19870156,AMOCO PIPELINE CO,19870520,OK,POTTAWATOMIE, ,No, ,LINE PIPE,PIPE,1918,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,0,CRUDE OIL,120,No,No,6,823,0,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870157,ARCO PIPE LINE CO,19870629,TX,MONTAGUE, ,No, ,LINE PIPE,NO DATA,1919,CORROSION,"CORROSION, EXTERNAL",1300,CRUDE OIL,59,No,No,8,410,170,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870158,SEADRIFT PIPELINE CORP,19870618,TX,MATAGORDA, ,No, ,LINE PIPE,PIPE,1961,CORROSION,"CORROSION, EXTERNAL",17800,L. P. G.,,No,No,6,1864,1100,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870159,SHELL PIPE LINE CORP,19870323,LA,PLAQUEMINES,PILOTTOWN,No, ,PUMPING STATION,PUMP,1958,OTHER,MECHANICAL FAILURE,9000,CRUDE OIL,80,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870160,SHELL PIPE LINE CORP,19870615,TX,REAGAN,MIDKIFF,No, ,PUMPING STATION,PUMP,1952,OTHER,DAMAGE BY OTHERS,4370,CRUDE OIL,9092,No,No,12,700,350,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870161,WILLIAMS PIPELINE CO,19870521,MO,DAVIESS, ,No, ,LINE PIPE,PIPE,1950,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,100000,L. P. G.,9092,No,No,12,700,350,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870162,WILLIAMS PIPELINE CO,19870524,NE,BURT, ,No, ,LINE PIPE,BOLTED FITTING,1941,OTHER,SMALL PINHOLE IN PLIDCO,10000,L. P. G.,1,No,No,6,1450,400,BELOW GROUND,NO DATA,NO DATA,Null,0
19870163,WILLIAMS PIPELINE CO,19870715,NE, ,FALLS CITY,No, ,PUMPING STATION,OTHER,1950,FAILED WELD, ,12000,GASOLINE,1,No,No,12,1450,1100,BELOW GROUND,NO DATA,NO DATA,Null,0
19870164,WILLIAMS PIPELINE CO,19870712,MN, ,MINNESOTA,No, ,TANK FARM,NO DATA,1950,OTHER,BURN THROUGH FLOOR PLATE,20000,FUEL OIL,104,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870165,WILLIAMS PIPELINE CO,19870408,NE,PALMYRA, ,No, ,LINE PIPE,PIPE,1954,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,25000,GASOLINE,30,No,No,8,1500,275,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870166,WILLIAMS PIPELINE CO,19870602,IA,HARDIN, ,No, ,LINE PIPE,PIPE,1931,CORROSION,"CORROSION, EXTERNAL",7500,L. P. G.,108,No,No,6,850,300,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870167,WILLIAMS PIPELINE CO,19870612,ND, , ,No, ,LINE PIPE,LONGITUDINAL WELD,1946,OTHER,DEFECT IN SEAM,70000,FUEL OIL,289,No,No,6,1150,920,BELOW GROUND,NO DATA,NO DATA,Null,0
19870168,CHEVRON PIPELINE CO,19870606,ID,ELMORE, ,No, ,PUMPING STATION,PUMP,1957,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT, ,90000,DIESEL FUEL,2,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870169,CHEVRON PIPELINE CO,19870622,UT,SALT LAKE, ,No, ,LINE PIPE,PIPE,1952,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,75000,CRUDE OIL,1500,No,No,10,1114,50,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870170,CHEVRON PIPELINE CO,19870715,OR,UMATILLA,ADAMS,No, ,PUMPING STATION,PIPE,1953,OUTSIDE FORCE DAMAGE, ,0,DIESEL FUEL,400,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Yes,0
19870171,FOUR CORNERS PIPELINE CO,19870506,CA,CORONA RIVERSIDE, ,No, ,PUMPING STATION,VALVE,1980,OTHER,OPENNED VALVE,54000,CRUDE OIL,100,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870172,FOUR CORNERS PIPELINE CO,19870523,CA,LOS ANGELES, ,No, ,LINE PIPE,PIPE,1956,CORROSION,"CORROSION, EXTERNAL",50000,FUEL OIL,1,No,No,12,720,250,NO DATA,EXTERNAL,NO DATA,Null,0
19870173,LAKEHEAD PIPE LINE CO INC,19870901,MN,ITASCA, ,No, ,PUMPING STATION,WELDING FITTING,1985,OTHER,"FRACTURE OF .5 X 2"" NIPPL",15500,CRUDE OIL,50,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870174,AMOCO PIPELINE CO,19870818,TX,BRAZORIA,ALVIN,No, ,LINE PIPE,PIPE,0,CORROSION,"CORROSION, EXTERNAL",0,CRUDE OIL,150,No,No,7,60,40,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870175,PLANTATION PIPE LINE CO,19870819,GA,HARALSON, ,No, ,LINE PIPE,PIPE,1941,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,32000,TURBINE FUEL,1100,No,No,10,200,228,ABOVE GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19870176,CHASE TRANSPORTATION CO.,19870807,KS,SEDGWICK, ,No, ,LINE PIPE,NO DATA,0,OTHER,"UNKNOWN, SEE ATTACHMENT",6000,GASOLINE AND FUEL OIL,250,No,No,10,1640,,BELOW GROUND,,,Null,0
19870177,CHEVRON PIPELINE CO,19870822,TX,ELLIS, ,No, ,LINE PIPE,PIPE,1929,CORROSION,"CORROSION, EXTERNAL",100,GASOLINE,10,No,No,10,675,640,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870178,AMOCO PIPELINE CO,19870820,OK,CREEK, ,No, ,LINE PIPE,NO DATA,1929,CORROSION,"CORROSION, EXTERNAL",800,CRUDE OIL,15,No,No,10,689,100,ABOVE GROUND,EXTERNAL,,Null,0
19870179,STEUART PETROLEUM CO.,19870819,MD,PRINCE GEORGES,AQUASCO,No, ,TANK FARM,TANK,1972,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,0,PIPELINE SOLVENT (#2 OIL),1036,No,No,,,,NO DATA,,,Null,0
19870180,EXXON PIPELINE CO,19870711,TX,CHEROKEE, ,No, ,LINE PIPE,PIPE,1931,CORROSION,"CORROSION, EXTERNAL",19180,CRUDE OIL,250,No,No,8,700,190,BELOW GROUND,EXTERNAL,,Null,0
19870181,SOUTHERN PACIFIC PIPELINE CO,19870713,CA,YOLO,WEST SACRAMENTO,No, ,LINE PIPE,PIPE,1966,OTHER,"UNKNOWN, LINE BYPASSED",0,DIESEL FUEL,20,No,No,10,1440,,BELOW GROUND,,,Null,0
19870183,SOUTHERN PACIFIC PIPELINE CO,19870729,CA,CONTRA COSTA,RICHMOND,No, ,LINE PIPE,LONGITUDINAL WELD,1963,FAILED PIPE, ,0,GASOLINE,100,No,No,8,1365,610,BELOW GROUND,,,Null,0
19870184,ARCO PIPE LINE CO,19870804,OK,WASHINGTON, ,No, ,LINE PIPE,PIPE,1929,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,20000,GASOLINE,871,No,No,8,700,120,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870185,PLANTATION PIPE LINE CO,19870731,NC,GASTON,GASTONIA,No, ,PUMPING STATION,SCRAPER TRAP,1952,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,0,GASOLINE,1,Yes,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870186,WILLIAMS PIPELINE CO,19870727,MN,HENNEPIN, ,No, ,LINE PIPE,PIPE,1954,OUTSIDE FORCE DAMAGE,WASHOUT,500000,GASOLINE,24,No,No,12,1350,45,BELOW GROUND,NO DATA,WASHOUT,Null,0
19870187,SHELL PIPE LINE CORP,19870816,LA,ST JAMES,ST. JAMES,No, ,PUMPING STATION,OTHER,1968,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT, ,0,CRUDE OIL,100,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870188,YELLOWSTONE PIPELINE CO,19870723,ID,KOOTENAI, ,No, ,LINE PIPE,PIPE,1954,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,5000,GASOLINE,644,No,No,10,1727,892,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870190,MOBIL PIPELINE CO,19870716,TX,NUECES,CORPUS CHRISTI,No, ,LINE PIPE,PIPE,1940,CORROSION,"CORROSION, EXTERNAL",35000,GASOLINE,105,No,No,6,1070,950,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870191,MOBIL PIPELINE CO,19870717,TX,FAYETTE,SCHULENBURG,No, ,LINE PIPE,PIPE,1924,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,8500,CRUDE OIL,281,No,No,8,800,250,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870192,CONOCO INC,19870727,CO,WELD,PIERCE,No, ,LINE PIPE,PIPE,1940,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,1000,CRUDE OIL,2981,No,No,8,800,470,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870193,PHILLIPS PIPE LINE CO,19870820,TX,UPTON, ,No, ,LINE PIPE,PIPE,1960,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,24000,NATURAL GAS LIQUID,2173,No,No,6,1430,422,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870194,CHEVRON PIPELINE CO,19870904,TX,WARD, ,No, ,LINE PIPE,PIPE,1930,CORROSION,"CORROSION, EXTERNAL",0,CRUDE OIL,500,No,No,10,300,400,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870195,SHELL PIPE LINE CORP,19870822,MO,ST CHARLES, ,No, ,LINE PIPE,PIPE,1949,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,31180,CRUDE OIL,3900,No,No,22,885,138,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,No,0
19870196,AMOCO PIPELINE CO,19870828,OK,CARTER, ,No, ,LINE PIPE,PIPE,1932,CORROSION,"CORROSION, EXTERNAL",500,NATURAL GAS LIQUID,16,No,No,8,660,230,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870197,AMOCO PIPELINE CO,19870907,TX,BRAZORIA, ,No, ,LINE PIPE,PIPE,0,CORROSION,"CORROSION, INTERNAL",0,CRUDE OIL,500,No,No,6,0,40,BELOW GROUND,INTERNAL,NO DATA,Null,0
19870198,JAYHAWK PIPELINE CORP,19870908,KS,MORTON, ,No, ,LINE PIPE,NO DATA,1958,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,7500,CRUDE OIL,480,No,No,6,1000,200,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870199,MID - AMERICA PIPELINE CO (MAPCO),19870918,CO,GARFIELD, ,No, ,LINE PIPE,PIPE,1980,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,132326,NATURAL GAS LIQUID,11145,No,No,10,1650,485,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870200,MID - CONTINENT PIPELINE CO,19870902,OK,OKLAHOMA,OKLAHOMA,No, ,LINE PIPE,PIPE,0,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,25000,CRUDE OIL,370,No,No,8,720,45,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870202,CHEVRON PIPELINE CO,19871003,TX,JEFFERSON,BEAUMONT,No, ,TANK FARM,NO DATA,0,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,3800,CRUDE OIL,120,No,No,0,0,0,NO DATA,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19870203,TEXACO CHEMICAL CO - A DIV OF TEXACO INC,19870919,TX,JEFFERSON,PT. ARTHUR,No, ,TANK FARM,TANK,1971,INCORRECT OPERATION BY OPERATOR PERSONNEL,FAILED FITTING IN ROOF DR,0,GASOLINE,160,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870204,WILLIAMS PIPELINE CO,19870918,ND,CASS,FARGO,No, ,TANK FARM,NO DATA,0,OTHER,TRANSFER HOSE RUPTURED,5000,TOLUENE,110,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870205,AMOCO PIPELINE CO,19870908,TX,GALVESTON,KEMAH,No, ,LINE PIPE,GIRTH,1943,FAILED WELD, ,0,NATURAL GAS LIQUID,280,Yes,Yes,6,500,484,BELOW GROUND,NO DATA,NO DATA,Yes,0
19870206,ARCO PIPE LINE CO,19870928,IL,COOK, ,No, ,LINE PIPE,PIPE,1905,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,5400,GASOLINE,516,No,No,8,632,210,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870210,SUN PIPELINE CO,19870929,TX,ORANGE, ,No, ,TANK FARM,VALVE,1930,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,7120,CRUDE OIL,500,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870211,CONOCO INC,19871026,WY,NATRONA, ,No, ,LINE PIPE,LONGITUDINAL WELD,1963,FAILED PIPE, ,150000,GASOLINE,1000,No,No,8,1632,1454,BELOW GROUND,NO DATA,NO DATA,No,0
19870212,KOCH PIPELINE INC,19870907,KS,MCPHERSON, ,No, ,LINE PIPE,OTHER,1974,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,250000,L. P. G.,2553,Yes,No,8,1320,700,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19870213,KANEB PIPELINE CO,19871017,NE,STANTON, ,No, ,LINE PIPE,PIPE,1940,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,3000,FUEL OIL,98,No,No,0,0,0,NO DATA,NO DATA,DAMAGE BY OTHERS,Yes,0
19870214,FOUR CORNERS PIPELINE CO,19871028,CA,RIVERSIDE,BEAUMONT,No, ,PUMPING STATION,NO DATA,1982,OTHER,FAILURE OF METER,45000,CRUDE OIL,50,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870215,TEXACO INC,19871014,TX,TRAVIS,AUSTIN,No, ,LINE PIPE,PIPE,1948,CORROSION,"CORROSION, EXTERNAL",91000,DIESEL FUEL,1034,No,No,6,1050,950,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870216,CONOCO INC,19871002,CO,ADAMS,COMMERCE,No, ,LINE PIPE,NO DATA,1965,OTHER,DAMAGE BY OPERATOR OR ITS CONTRACTOR,8225,JET FUEL,150,No,No,8,440,400,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Null,0
19870217,EXXON PIPELINE CO,19870915,TX,UPSHUR, ,No, ,NO DATA,TANK,1947,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT, ,3876,CRUDE OIL,500,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870218,EXXON PIPELINE CO,19870805,TX,TRAVIS,AUSTIN,No, ,LINE PIPE,PIPE,1950,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,104000,CRUDE OIL,1150,No,No,18,895,500,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,No,0
19870219,PHILLIPS PIPE LINE CO,19870731,TX,GRAY, ,No, ,LINE PIPE,PIPE,1951,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,14300,CRUDE OIL,2310,No,No,10,1140,400,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870220,PHILLIPS PIPE LINE CO,19870904,TX, ,WHEELER,No, ,LINE PIPE,PIPE,1951,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,29622,CRUDE OIL,1689,No,No,10,1140,495,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870221,FARMERS UNION CENTRAL EXCHANGE INC - CENEX PIPELIN,19870929,MT,ROSEBUD,ROSEBUD,No, ,LINE PIPE,PIPE,1954,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,45000,GASOLINE,1365,No,No,8,1440,530,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19870222,EMERALD PIPE LINE CORP,19871005,TX,HANSFORD,TX,No, ,LINE PIPE,PIPE,1954,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,13600,DIESEL FUEL,1197,No,No,6,1420,500,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Null,0
19870223,MOBIL PIPELINE CO,19871007,OK,GARVIN, ,No, ,LINE PIPE,SCRAPER TRAP,1924,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,75000,CRUDE OIL,650,Yes,No,8,677,240,ABOVE GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870224,CHEVRON PIPELINE CO,19870929,TX,UPTON, ,No, ,LINE PIPE,PIPE,1957,CORROSION, ,300,CRUDE OIL,800,No,No,10,800,700,BELOW GROUND,NO DATA,NO DATA,Null,0
19870225,MID - CONTINENT PIPELINE CO,19870901,OK,CREEK, ,No, ,TANK FARM,VALVE,0,OTHER,BULL PLUG WAS REMOVED.,0,CRUDE OIL,2000,No,No,0,0,0,ABOVE GROUND,NO DATA,NO DATA,Null,0
19870226,PHILLIPS PIPE LINE CO,19871012,TX,LAMB, ,No, ,LINE PIPE,PIPE,1948,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,37000,CRUDE OIL,3500,No,No,12,1270,715,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870227,CON - DOR PIPELINE CO,19870821,TX,COLLIN,WYLIE,No, ,LINE PIPE,PIPE,1962,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,27850,GASOLINE,717,No,No,6,1440,750,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870228,CHEVRON PIPELINE CO,19871026,TX,NAVARRO, ,No, ,LINE PIPE,PIPE,1929,CORROSION,"CORROSION, EXTERNAL",5000,GASOLINE,300,No,No,10,675,580,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19870229,AMOCO PIPELINE CO,19871013,WY,FREMONT, ,No, ,PUMPING STATION,TANK,1948,OTHER,EQUIP.MALFUNCTIONED,991100,CRUDE OIL,70,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870230,MID - AMERICA PIPELINE CO (MAPCO),19871015,WY,UINTA, ,No, ,LINE PIPE,PIPE,1981,OTHER,DAMAGE BY OTHERS,11099,NATURAL GAS LIQUID,1043,No,No,6,1446,325,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870232,COLONIAL PIPELINE CO,19871014,PA, ,BOOTHWYN,No, ,PUMPING STATION,TANK,1979,OTHER,IGNITION OF PRODUCT VAPOR,10000,OIL AND GASOLINE,0,Yes,Yes,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19870233,AMOCO PIPELINE CO,19871017,WY,NATRONA, ,No, ,LINE PIPE,PIPE,1944,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,18000,CRUDE OIL,1665,No,No,12,275,188,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870234,SHELL PIPE LINE CORP,19870922,IL,MASSAC,BOAZ,No, ,LINE PIPE,PIPE,1968,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,0,CRUDE OIL,1500,No,No,40,585,457,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870235,ARCO PIPE LINE CO,19871001,IL, ,PEORIA,No, ,LINE PIPE,PIPE,1929,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,12000,FUEL OIL,442,No,No,8,534,0,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19870236,WILLIAMS PIPELINE CO,19871201,OK,WASHINGTON CITY, ,No, ,LINE PIPE,PIPE,1946,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,7000,FUEL OIL,652,No,No,8,1100,542,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19870237,WILLIAMS PIPELINE CO,19871118,IL,FRANKLIN PARK, ,No, ,TANK FARM,TANK,1931,OTHER,CRACK IN FIBERGLASS TANK,15000,GASOLINE,209,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
